81248 T63032D 1 Toxic effect of taipan venom, intentional self-harm, subs    Toxic effect of taipan venom, intentional self-harm, subsequent encounter
81249 T63032S 1 Toxic effect of taipan venom, intentional self-harm, sequela Toxic effect of taipan venom, intentional self-harm, sequela
81250 T63033  0 Toxic effect of taipan venom, assault                        Toxic effect of taipan venom, assault
81251 T63033A 1 Toxic effect of taipan venom, assault, initial encounter     Toxic effect of taipan venom, assault, initial encounter
81252 T63033D 1 Toxic effect of taipan venom, assault, subsequent encounter  Toxic effect of taipan venom, assault, subsequent encounter
81253 T63033S 1 Toxic effect of taipan venom, assault, sequela               Toxic effect of taipan venom, assault, sequela
81254 T63034  0 Toxic effect of taipan venom, undetermined                   Toxic effect of taipan venom, undetermined
81255 T63034A 1 Toxic effect of taipan venom, undetermined, init encntr      Toxic effect of taipan venom, undetermined, initial encounter
81256 T63034D 1 Toxic effect of taipan venom, undetermined, subs encntr      Toxic effect of taipan venom, undetermined, subsequent encounter
81257 T63034S 1 Toxic effect of taipan venom, undetermined, sequela          Toxic effect of taipan venom, undetermined, sequela
81258 T6304   0 Toxic effect of cobra venom                                  Toxic effect of cobra venom
81259 T63041  0 Toxic effect of cobra venom, accidental (unintentional)      Toxic effect of cobra venom, accidental (unintentional)
81260 T63041A 1 Toxic effect of cobra venom, accidental, init                Toxic effect of cobra venom, accidental (unintentional), initial encounter
81261 T63041D 1 Toxic effect of cobra venom, accidental, subs                Toxic effect of cobra venom, accidental (unintentional), subsequent encounter
81262 T63041S 1 Toxic effect of cobra venom, accidental, sequela             Toxic effect of cobra venom, accidental (unintentional), sequela
81263 T63042  0 Toxic effect of cobra venom, intentional self-harm           Toxic effect of cobra venom, intentional self-harm
81264 T63042A 1 Toxic effect of cobra venom, intentional self-harm, init     Toxic effect of cobra venom, intentional self-harm, initial encounter
81265 T63042D 1 Toxic effect of cobra venom, intentional self-harm, subs     Toxic effect of cobra venom, intentional self-harm, subsequent encounter
81266 T63042S 1 Toxic effect of cobra venom, intentional self-harm, sequela  Toxic effect of cobra venom, intentional self-harm, sequela
81267 T63043  0 Toxic effect of cobra venom, assault                         Toxic effect of cobra venom, assault
81268 T63043A 1 Toxic effect of cobra venom, assault, initial encounter      Toxic effect of cobra venom, assault, initial encounter
81269 T63043D 1 Toxic effect of cobra venom, assault, subsequent encounter   Toxic effect of cobra venom, assault, subsequent encounter
81270 T63043S 1 Toxic effect of cobra venom, assault, sequela                Toxic effect of cobra venom, assault, sequela
81271 T63044  0 Toxic effect of cobra venom, undetermined                    Toxic effect of cobra venom, undetermined
81272 T63044A 1 Toxic effect of cobra venom, undetermined, initial encounter Toxic effect of cobra venom, undetermined, initial encounter
81273 T63044D 1 Toxic effect of cobra venom, undetermined, subs encntr       Toxic effect of cobra venom, undetermined, subsequent encounter
81274 T63044S 1 Toxic effect of cobra venom, undetermined, sequela           Toxic effect of cobra venom, undetermined, sequela
81275 T6306   0 Toxic effect of venom of oth North and South American snake  Toxic effect of venom of other North and South American snake
81276 T63061  0 Toxic effect of venom of N & S American snake, accidental    Toxic effect of venom of other North and South American snake, accidental (unintentional)
81277 T63061A 1 Toxic effect of venom of N & S American snake, acc, init     Toxic effect of venom of other North and South American snake, accidental (unintentional), initial encounter
81278 T63061D 1 Toxic effect of venom of N & S American snake, acc, subs     Toxic effect of venom of other North and South American snake, accidental (unintentional), subsequent encounter
81279 T63061S 1 Toxic effect of venom of N & S American snake, acc, sequela  Toxic effect of venom of other North and South American snake, accidental (unintentional), sequela
81280 T63062  0 Toxic effect of venom of N & S American snake, self-harm     Toxic effect of venom of other North and South American snake, intentional self-harm
81281 T63062A 1 Toxic effect of venom of N & S American snake, slf-hrm, init Toxic effect of venom of other North and South American snake, intentional self-harm, initial encounter
81282 T63062D 1 Toxic effect of venom of N & S American snake, slf-hrm, subs Toxic effect of venom of other North and South American snake, intentional self-harm, subsequent encounter
81283 T63062S 1 Toxic effect of venom of N & S American snake, slf-hrm, sqla Toxic effect of venom of other North and South American snake, intentional self-harm, sequela
81284 T63063  0 Toxic effect of venom of N & S American snake, assault       Toxic effect of venom of other North and South American snake, assault
81285 T63063A 1 Toxic effect of venom of N & S American snake, assault, init Toxic effect of venom of other North and South American snake, assault, initial encounter
81286 T63063D 1 Toxic effect of venom of N & S American snake, assault, subs Toxic effect of venom of other North and South American snake, assault, subsequent encounter
81287 T63063S 1 Toxic effect of venom of N & S American snake, asslt, sqla   Toxic effect of venom of other North and South American snake, assault, sequela
81288 T63064  0 Toxic effect of venom of N & S American snake, undetermined  Toxic effect of venom of other North and South American snake, undetermined
81289 T63064A 1 Toxic effect of venom of N & S American snake, undet, init   Toxic effect of venom of other North and South American snake, undetermined, initial encounter
81290 T63064D 1 Toxic effect of venom of N & S American snake, undet, subs   Toxic effect of venom of other North and South American snake, undetermined, subsequent encounter
81291 T63064S 1 Toxic effect of venom of N & S American snake, undet, sqla   Toxic effect of venom of other North and South American snake, undetermined, sequela
81292 T6307   0 Toxic effect of venom of other Australian snake              Toxic effect of venom of other Australian snake
81293 T63071  0 Toxic effect of venom of Australian snake, accidental        Toxic effect of venom of other Australian snake, accidental (unintentional)
81294 T63071A 1 Toxic effect of venom of Australian snake, accidental, init  Toxic effect of venom of other Australian snake, accidental (unintentional), initial encounter
81295 T63071D 1 Toxic effect of venom of Australian snake, accidental, subs  Toxic effect of venom of other Australian snake, accidental (unintentional), subsequent encounter
81296 T63071S 1 Toxic effect of venom of Australian snake, acc, sequela      Toxic effect of venom of other Australian snake, accidental (unintentional), sequela
81297 T63072  0 Toxic effect of venom of Australian snake, self-harm         Toxic effect of venom of other Australian snake, intentional self-harm
81298 T63072A 1 Toxic effect of venom of Australian snake, self-harm, init   Toxic effect of venom of other Australian snake, intentional self-harm, initial encounter
81299 T63072D 1 Toxic effect of venom of Australian snake, self-harm, subs   Toxic effect of venom of other Australian snake, intentional self-harm, subsequent encounter
81300 T63072S 1 Toxic effect of venom of Australian snake, slf-hrm, sequela  Toxic effect of venom of other Australian snake, intentional self-harm, sequela
81301 T63073  0 Toxic effect of venom of other Australian snake, assault     Toxic effect of venom of other Australian snake, assault
81302 T63073A 1 Toxic effect of venom of oth Australian snake, assault, init Toxic effect of venom of other Australian snake, assault, initial encounter
81303 T63073D 1 Toxic effect of venom of oth Australian snake, assault, subs Toxic effect of venom of other Australian snake, assault, subsequent encounter
81304 T63073S 1 Toxic effect of venom of Australian snake, assault, sequela  Toxic effect of venom of other Australian snake, assault, sequela
81305 T63074  0 Toxic effect of venom of oth Australian snake, undetermined  Toxic effect of venom of other Australian snake, undetermined
81306 T63074A 1 Toxic effect of venom of Australian snake, undet, init       Toxic effect of venom of other Australian snake, undetermined, initial encounter
81307 T63074D 1 Toxic effect of venom of Australian snake, undet, subs       Toxic effect of venom of other Australian snake, undetermined, subsequent encounter
81308 T63074S 1 Toxic effect of venom of Australian snake, undet, sequela    Toxic effect of venom of other Australian snake, undetermined, sequela
81309 T6308   0 Toxic effect of venom of other African and Asian snake       Toxic effect of venom of other African and Asian snake
81310 T63081  0 Toxic effect of venom of African and Asian snake, acc        Toxic effect of venom of other African and Asian snake, accidental (unintentional)
81311 T63081A 1 Toxic effect of venom of African and Asian snake, acc, init  Toxic effect of venom of other African and Asian snake, accidental (unintentional), initial encounter
81312 T63081D 1 Toxic effect of venom of African and Asian snake, acc, subs  Toxic effect of venom of other African and Asian snake, accidental (unintentional), subsequent encounter
81313 T63081S 1 Toxic effect of venom of African and Asian snake, acc, sqla  Toxic effect of venom of other African and Asian snake, accidental (unintentional), sequela
81314 T63082  0 Toxic effect of venom of African and Asian snake, self-harm  Toxic effect of venom of other African and Asian snake, intentional self-harm
81315 T63082A 1 Toxic eff of venom of African and Asian snake, slf-hrm, init Toxic effect of venom of other African and Asian snake, intentional self-harm, initial encounter
81316 T63082D 1 Toxic eff of venom of African and Asian snake, slf-hrm, subs Toxic effect of venom of other African and Asian snake, intentional self-harm, subsequent encounter
81317 T63082S 1 Toxic eff of venom of African and Asian snake, slf-hrm, sqla Toxic effect of venom of other African and Asian snake, intentional self-harm, sequela
81318 T63083  0 Toxic effect of venom of African and Asian snake, assault    Toxic effect of venom of other African and Asian snake, assault
81319 T63083A 1 Toxic eff of venom of African and Asian snake, asslt, init   Toxic effect of venom of other African and Asian snake, assault, initial encounter
81320 T63083D 1 Toxic eff of venom of African and Asian snake, asslt, subs   Toxic effect of venom of other African and Asian snake, assault, subsequent encounter
81321 T63083S 1 Toxic eff of venom of African and Asian snake, asslt, sqla   Toxic effect of venom of other African and Asian snake, assault, sequela
81322 T63084  0 Toxic effect of venom of African and Asian snake, undet      Toxic effect of venom of other African and Asian snake, undetermined
81323 T63084A 1 Toxic eff of venom of African and Asian snake, undet, init   Toxic effect of venom of other African and Asian snake, undetermined, initial encounter
81324 T63084D 1 Toxic eff of venom of African and Asian snake, undet, subs   Toxic effect of venom of other African and Asian snake, undetermined, subsequent encounter
81325 T63084S 1 Toxic eff of venom of African and Asian snake, undet, sqla   Toxic effect of venom of other African and Asian snake, undetermined, sequela
81326 T6309   0 Toxic effect of venom of other snake                         Toxic effect of venom of other snake
81327 T63091  0 Toxic effect of venom of snake, accidental (unintentional)   Toxic effect of venom of other snake, accidental (unintentional)
81328 T63091A 1 Toxic effect of venom of snake, accidental, init             Toxic effect of venom of other snake, accidental (unintentional), initial encounter
81329 T63091D 1 Toxic effect of venom of snake, accidental, subs             Toxic effect of venom of other snake, accidental (unintentional), subsequent encounter
81330 T63091S 1 Toxic effect of venom of snake, accidental, sequela          Toxic effect of venom of other snake, accidental (unintentional), sequela
81331 T63092  0 Toxic effect of venom of other snake, intentional self-harm  Toxic effect of venom of other snake, intentional self-harm
81332 T63092A 1 Toxic effect of venom of snake, intentional self-harm, init  Toxic effect of venom of other snake, intentional self-harm, initial encounter
81333 T63092D 1 Toxic effect of venom of snake, intentional self-harm, subs  Toxic effect of venom of other snake, intentional self-harm, subsequent encounter
81334 T63092S 1 Toxic effect of venom of snake, self-harm, sequela           Toxic effect of venom of other snake, intentional self-harm, sequela
81335 T63093  0 Toxic effect of venom of other snake, assault                Toxic effect of venom of other snake, assault
81336 T63093A 1 Toxic effect of venom of other snake, assault, init encntr   Toxic effect of venom of other snake, assault, initial encounter
81337 T63093D 1 Toxic effect of venom of other snake, assault, subs encntr   Toxic effect of venom of other snake, assault, subsequent encounter
81338 T63093S 1 Toxic effect of venom of other snake, assault, sequela       Toxic effect of venom of other snake, assault, sequela
81339 T63094  0 Toxic effect of venom of other snake, undetermined           Toxic effect of venom of other snake, undetermined
81340 T63094A 1 Toxic effect of venom of oth snake, undetermined, init       Toxic effect of venom of other snake, undetermined, initial encounter
81341 T63094D 1 Toxic effect of venom of oth snake, undetermined, subs       Toxic effect of venom of other snake, undetermined, subsequent encounter
81342 T63094S 1 Toxic effect of venom of other snake, undetermined, sequela  Toxic effect of venom of other snake, undetermined, sequela
81343 T631    0 Toxic effect of venom of other reptiles                      Toxic effect of venom of other reptiles
81344 T6311   0 Toxic effect of venom of gila monster                        Toxic effect of venom of gila monster
81345 T63111  0 Toxic effect of venom of gila monster, accidental            Toxic effect of venom of gila monster, accidental (unintentional)
81346 T63111A 1 Toxic effect of venom of gila monster, accidental, init      Toxic effect of venom of gila monster, accidental (unintentional), initial encounter
81347 T63111D 1 Toxic effect of venom of gila monster, accidental, subs      Toxic effect of venom of gila monster, accidental (unintentional), subsequent encounter
81348 T63111S 1 Toxic effect of venom of gila monster, accidental, sequela   Toxic effect of venom of gila monster, accidental (unintentional), sequela
81349 T63112  0 Toxic effect of venom of gila monster, intentional self-harm Toxic effect of venom of gila monster, intentional self-harm
81350 T63112A 1 Toxic effect of venom of gila monster, self-harm, init       Toxic effect of venom of gila monster, intentional self-harm, initial encounter
81351 T63112D 1 Toxic effect of venom of gila monster, self-harm, subs       Toxic effect of venom of gila monster, intentional self-harm, subsequent encounter
81352 T63112S 1 Toxic effect of venom of gila monster, self-harm, sequela    Toxic effect of venom of gila monster, intentional self-harm, sequela
81353 T63113  0 Toxic effect of venom of gila monster, assault               Toxic effect of venom of gila monster, assault
81354 T63113A 1 Toxic effect of venom of gila monster, assault, init encntr  Toxic effect of venom of gila monster, assault, initial encounter
81355 T63113D 1 Toxic effect of venom of gila monster, assault, subs encntr  Toxic effect of venom of gila monster, assault, subsequent encounter
81356 T63113S 1 Toxic effect of venom of gila monster, assault, sequela      Toxic effect of venom of gila monster, assault, sequela
81357 T63114  0 Toxic effect of venom of gila monster, undetermined          Toxic effect of venom of gila monster, undetermined
81358 T63114A 1 Toxic effect of venom of gila monster, undetermined, init    Toxic effect of venom of gila monster, undetermined, initial encounter
81359 T63114D 1 Toxic effect of venom of gila monster, undetermined, subs    Toxic effect of venom of gila monster, undetermined, subsequent encounter
81360 T63114S 1 Toxic effect of venom of gila monster, undetermined, sequela Toxic effect of venom of gila monster, undetermined, sequela
81361 T6312   0 Toxic effect of venom of other venomous lizard               Toxic effect of venom of other venomous lizard
81362 T63121  0 Toxic effect of venom of venomous lizard, accidental         Toxic effect of venom of other venomous lizard, accidental (unintentional)
81363 T63121A 1 Toxic effect of venom of venomous lizard, accidental, init   Toxic effect of venom of other venomous lizard, accidental (unintentional), initial encounter
81364 T63121D 1 Toxic effect of venom of venomous lizard, accidental, subs   Toxic effect of venom of other venomous lizard, accidental (unintentional), subsequent encounter
81365 T63121S 1 Toxic effect of venom of venomous lizard, acc, sequela       Toxic effect of venom of other venomous lizard, accidental (unintentional), sequela
81366 T63122  0 Toxic effect of venom of venomous lizard, self-harm          Toxic effect of venom of other venomous lizard, intentional self-harm
81367 T63122A 1 Toxic effect of venom of venomous lizard, self-harm, init    Toxic effect of venom of other venomous lizard, intentional self-harm, initial encounter
81368 T63122D 1 Toxic effect of venom of venomous lizard, self-harm, subs    Toxic effect of venom of other venomous lizard, intentional self-harm, subsequent encounter
81369 T63122S 1 Toxic effect of venom of venomous lizard, self-harm, sequela Toxic effect of venom of other venomous lizard, intentional self-harm, sequela
81370 T63123  0 Toxic effect of venom of other venomous lizard, assault      Toxic effect of venom of other venomous lizard, assault
81371 T63123A 1 Toxic effect of venom of oth venomous lizard, assault, init  Toxic effect of venom of other venomous lizard, assault, initial encounter
81372 T63123D 1 Toxic effect of venom of oth venomous lizard, assault, subs  Toxic effect of venom of other venomous lizard, assault, subsequent encounter
81373 T63123S 1 Toxic effect of venom of venomous lizard, assault, sequela   Toxic effect of venom of other venomous lizard, assault, sequela
81374 T63124  0 Toxic effect of venom of other venomous lizard, undetermined Toxic effect of venom of other venomous lizard, undetermined
81375 T63124A 1 Toxic effect of venom of venomous lizard, undetermined, init Toxic effect of venom of other venomous lizard, undetermined, initial encounter
81376 T63124D 1 Toxic effect of venom of venomous lizard, undetermined, subs Toxic effect of venom of other venomous lizard, undetermined, subsequent encounter
81377 T63124S 1 Toxic effect of venom of venomous lizard, undet, sequela     Toxic effect of venom of other venomous lizard, undetermined, sequela
81378 T6319   0 Toxic effect of venom of other reptiles                      Toxic effect of venom of other reptiles
81379 T63191  0 Toxic effect of venom of reptiles, accidental                Toxic effect of venom of other reptiles, accidental (unintentional)
81380 T63191A 1 Toxic effect of venom of reptiles, accidental, init          Toxic effect of venom of other reptiles, accidental (unintentional), initial encounter
81381 T63191D 1 Toxic effect of venom of reptiles, accidental, subs          Toxic effect of venom of other reptiles, accidental (unintentional), subsequent encounter
81382 T63191S 1 Toxic effect of venom of reptiles, accidental, sequela       Toxic effect of venom of other reptiles, accidental (unintentional), sequela
81383 T63192  0 Toxic effect of venom of oth reptiles, intentional self-harm Toxic effect of venom of other reptiles, intentional self-harm
81384 T63192A 1 Toxic effect of venom of reptiles, self-harm, init           Toxic effect of venom of other reptiles, intentional self-harm, initial encounter
81385 T63192D 1 Toxic effect of venom of reptiles, self-harm, subs           Toxic effect of venom of other reptiles, intentional self-harm, subsequent encounter
81386 T63192S 1 Toxic effect of venom of reptiles, self-harm, sequela        Toxic effect of venom of other reptiles, intentional self-harm, sequela
81387 T63193  0 Toxic effect of venom of other reptiles, assault             Toxic effect of venom of other reptiles, assault
81388 T63193A 1 Toxic effect of venom of oth reptiles, assault, init encntr  Toxic effect of venom of other reptiles, assault, initial encounter
81389 T63193D 1 Toxic effect of venom of oth reptiles, assault, subs encntr  Toxic effect of venom of other reptiles, assault, subsequent encounter
81390 T63193S 1 Toxic effect of venom of other reptiles, assault, sequela    Toxic effect of venom of other reptiles, assault, sequela
81391 T63194  0 Toxic effect of venom of other reptiles, undetermined        Toxic effect of venom of other reptiles, undetermined
81392 T63194A 1 Toxic effect of venom of oth reptiles, undetermined, init    Toxic effect of venom of other reptiles, undetermined, initial encounter
81393 T63194D 1 Toxic effect of venom of oth reptiles, undetermined, subs    Toxic effect of venom of other reptiles, undetermined, subsequent encounter
81394 T63194S 1 Toxic effect of venom of oth reptiles, undetermined, sequela Toxic effect of venom of other reptiles, undetermined, sequela
81395 T632    0 Toxic effect of venom of scorpion                            Toxic effect of venom of scorpion
81396 T632X   0 Toxic effect of venom of scorpion                            Toxic effect of venom of scorpion
81397 T632X1  0 Toxic effect of venom of scorpion, accidental                Toxic effect of venom of scorpion, accidental (unintentional)
81398 T632X1A 1 Toxic effect of venom of scorpion, accidental, init          Toxic effect of venom of scorpion, accidental (unintentional), initial encounter
81399 T632X1D 1 Toxic effect of venom of scorpion, accidental, subs          Toxic effect of venom of scorpion, accidental (unintentional), subsequent encounter
81400 T632X1S 1 Toxic effect of venom of scorpion, accidental, sequela       Toxic effect of venom of scorpion, accidental (unintentional), sequela
81401 T632X2  0 Toxic effect of venom of scorpion, intentional self-harm     Toxic effect of venom of scorpion, intentional self-harm
81402 T632X2A 1 Toxic effect of venom of scorpion, self-harm, init           Toxic effect of venom of scorpion, intentional self-harm, initial encounter
81403 T632X2D 1 Toxic effect of venom of scorpion, self-harm, subs           Toxic effect of venom of scorpion, intentional self-harm, subsequent encounter
81404 T632X2S 1 Toxic effect of venom of scorpion, self-harm, sequela        Toxic effect of venom of scorpion, intentional self-harm, sequela
81405 T632X3  0 Toxic effect of venom of scorpion, assault                   Toxic effect of venom of scorpion, assault
81406 T632X3A 1 Toxic effect of venom of scorpion, assault, init encntr      Toxic effect of venom of scorpion, assault, initial encounter
81407 T632X3D 1 Toxic effect of venom of scorpion, assault, subs encntr      Toxic effect of venom of scorpion, assault, subsequent encounter
81408 T632X3S 1 Toxic effect of venom of scorpion, assault, sequela          Toxic effect of venom of scorpion, assault, sequela
81409 T632X4  0 Toxic effect of venom of scorpion, undetermined              Toxic effect of venom of scorpion, undetermined
81410 T632X4A 1 Toxic effect of venom of scorpion, undetermined, init encntr Toxic effect of venom of scorpion, undetermined, initial encounter
81411 T632X4D 1 Toxic effect of venom of scorpion, undetermined, subs encntr Toxic effect of venom of scorpion, undetermined, subsequent encounter
81412 T632X4S 1 Toxic effect of venom of scorpion, undetermined, sequela     Toxic effect of venom of scorpion, undetermined, sequela
81413 T633    0 Toxic effect of venom of spider                              Toxic effect of venom of spider
81414 T6330   0 Toxic effect of unspecified spider venom                     Toxic effect of unspecified spider venom
81415 T63301  0 Toxic effect of unsp spider venom, accidental                Toxic effect of unspecified spider venom, accidental (unintentional)
81416 T63301A 1 Toxic effect of unsp spider venom, accidental, init          Toxic effect of unspecified spider venom, accidental (unintentional), initial encounter
81417 T63301D 1 Toxic effect of unsp spider venom, accidental, subs          Toxic effect of unspecified spider venom, accidental (unintentional), subsequent encounter
81418 T63301S 1 Toxic effect of unsp spider venom, accidental, sequela       Toxic effect of unspecified spider venom, accidental (unintentional), sequela
81419 T63302  0 Toxic effect of unsp spider venom, intentional self-harm     Toxic effect of unspecified spider venom, intentional self-harm
81420 T63302A 1 Toxic effect of unsp spider venom, self-harm, init           Toxic effect of unspecified spider venom, intentional self-harm, initial encounter
81421 T63302D 1 Toxic effect of unsp spider venom, self-harm, subs           Toxic effect of unspecified spider venom, intentional self-harm, subsequent encounter
81422 T63302S 1 Toxic effect of unsp spider venom, self-harm, sequela        Toxic effect of unspecified spider venom, intentional self-harm, sequela
81423 T63303  0 Toxic effect of unspecified spider venom, assault            Toxic effect of unspecified spider venom, assault
81424 T63303A 1 Toxic effect of unsp spider venom, assault, init encntr      Toxic effect of unspecified spider venom, assault, initial encounter
81425 T63303D 1 Toxic effect of unsp spider venom, assault, subs encntr      Toxic effect of unspecified spider venom, assault, subsequent encounter
81426 T63303S 1 Toxic effect of unspecified spider venom, assault, sequela   Toxic effect of unspecified spider venom, assault, sequela
81427 T63304  0 Toxic effect of unspecified spider venom, undetermined       Toxic effect of unspecified spider venom, undetermined
81428 T63304A 1 Toxic effect of unsp spider venom, undetermined, init encntr Toxic effect of unspecified spider venom, undetermined, initial encounter
81429 T63304D 1 Toxic effect of unsp spider venom, undetermined, subs encntr Toxic effect of unspecified spider venom, undetermined, subsequent encounter
81430 T63304S 1 Toxic effect of unsp spider venom, undetermined, sequela     Toxic effect of unspecified spider venom, undetermined, sequela
81431 T6331   0 Toxic effect of venom of black widow spider                  Toxic effect of venom of black widow spider
81432 T63311  0 Toxic effect of venom of black widow spider, accidental      Toxic effect of venom of black widow spider, accidental (unintentional)
81433 T63311A 1 Toxic effect of venom of black widow spider, acc, init       Toxic effect of venom of black widow spider, accidental (unintentional), initial encounter
81434 T63311D 1 Toxic effect of venom of black widow spider, acc, subs       Toxic effect of venom of black widow spider, accidental (unintentional), subsequent encounter
81435 T63311S 1 Toxic effect of venom of black widow spider, acc, sequela    Toxic effect of venom of black widow spider, accidental (unintentional), sequela
81436 T63312  0 Toxic effect of venom of black widow spider, self-harm       Toxic effect of venom of black widow spider, intentional self-harm
81437 T63312A 1 Toxic effect of venom of black widow spider, self-harm, init Toxic effect of venom of black widow spider, intentional self-harm, initial encounter
81438 T63312D 1 Toxic effect of venom of black widow spider, self-harm, subs Toxic effect of venom of black widow spider, intentional self-harm, subsequent encounter
81439 T63312S 1 Toxic effect of venom of black widow spider, slf-hrm, sqla   Toxic effect of venom of black widow spider, intentional self-harm, sequela
81440 T63313  0 Toxic effect of venom of black widow spider, assault         Toxic effect of venom of black widow spider, assault
81441 T63313A 1 Toxic effect of venom of black widow spider, assault, init   Toxic effect of venom of black widow spider, assault, initial encounter
81442 T63313D 1 Toxic effect of venom of black widow spider, assault, subs   Toxic effect of venom of black widow spider, assault, subsequent encounter
81443 T63313S 1 Toxic effect of venom of black widow spider, asslt, sequela  Toxic effect of venom of black widow spider, assault, sequela
81444 T63314  0 Toxic effect of venom of black widow spider, undetermined    Toxic effect of venom of black widow spider, undetermined
81445 T63314A 1 Toxic effect of venom of black widow spider, undet, init     Toxic effect of venom of black widow spider, undetermined, initial encounter
81446 T63314D 1 Toxic effect of venom of black widow spider, undet, subs     Toxic effect of venom of black widow spider, undetermined, subsequent encounter
81447 T63314S 1 Toxic effect of venom of black widow spider, undet, sequela  Toxic effect of venom of black widow spider, undetermined, sequela
81448 T6332   0 Toxic effect of venom of tarantula                           Toxic effect of venom of tarantula
81449 T63321  0 Toxic effect of venom of tarantula, accidental               Toxic effect of venom of tarantula, accidental (unintentional)
81450 T63321A 1 Toxic effect of venom of tarantula, accidental, init         Toxic effect of venom of tarantula, accidental (unintentional), initial encounter
81451 T63321D 1 Toxic effect of venom of tarantula, accidental, subs         Toxic effect of venom of tarantula, accidental (unintentional), subsequent encounter
81452 T63321S 1 Toxic effect of venom of tarantula, accidental, sequela      Toxic effect of venom of tarantula, accidental (unintentional), sequela
81453 T63322  0 Toxic effect of venom of tarantula, intentional self-harm    Toxic effect of venom of tarantula, intentional self-harm
81454 T63322A 1 Toxic effect of venom of tarantula, self-harm, init          Toxic effect of venom of tarantula, intentional self-harm, initial encounter
81455 T63322D 1 Toxic effect of venom of tarantula, self-harm, subs          Toxic effect of venom of tarantula, intentional self-harm, subsequent encounter
81456 T63322S 1 Toxic effect of venom of tarantula, self-harm, sequela       Toxic effect of venom of tarantula, intentional self-harm, sequela
81457 T63323  0 Toxic effect of venom of tarantula, assault                  Toxic effect of venom of tarantula, assault
81458 T63323A 1 Toxic effect of venom of tarantula, assault, init encntr     Toxic effect of venom of tarantula, assault, initial encounter
81459 T63323D 1 Toxic effect of venom of tarantula, assault, subs encntr     Toxic effect of venom of tarantula, assault, subsequent encounter
81460 T63323S 1 Toxic effect of venom of tarantula, assault, sequela         Toxic effect of venom of tarantula, assault, sequela
81461 T63324  0 Toxic effect of venom of tarantula, undetermined             Toxic effect of venom of tarantula, undetermined
81462 T63324A 1 Toxic effect of venom of tarantula, undetermined, init       Toxic effect of venom of tarantula, undetermined, initial encounter
81463 T63324D 1 Toxic effect of venom of tarantula, undetermined, subs       Toxic effect of venom of tarantula, undetermined, subsequent encounter
81464 T63324S 1 Toxic effect of venom of tarantula, undetermined, sequela    Toxic effect of venom of tarantula, undetermined, sequela
81465 T6333   0 Toxic effect of venom of brown recluse spider                Toxic effect of venom of brown recluse spider
81466 T63331  0 Toxic effect of venom of brown recluse spider, accidental    Toxic effect of venom of brown recluse spider, accidental (unintentional)
81467 T63331A 1 Toxic effect of venom of brown recluse spider, acc, init     Toxic effect of venom of brown recluse spider, accidental (unintentional), initial encounter
81468 T63331D 1 Toxic effect of venom of brown recluse spider, acc, subs     Toxic effect of venom of brown recluse spider, accidental (unintentional), subsequent encounter
81469 T63331S 1 Toxic effect of venom of brown recluse spider, acc, sequela  Toxic effect of venom of brown recluse spider, accidental (unintentional), sequela
81470 T63332  0 Toxic effect of venom of brown recluse spider, self-harm     Toxic effect of venom of brown recluse spider, intentional self-harm
81471 T63332A 1 Toxic effect of venom of brown recluse spider, slf-hrm, init Toxic effect of venom of brown recluse spider, intentional self-harm, initial encounter
81472 T63332D 1 Toxic effect of venom of brown recluse spider, slf-hrm, subs Toxic effect of venom of brown recluse spider, intentional self-harm, subsequent encounter
81473 T63332S 1 Toxic effect of venom of brown recluse spider, slf-hrm, sqla Toxic effect of venom of brown recluse spider, intentional self-harm, sequela
81474 T63333  0 Toxic effect of venom of brown recluse spider, assault       Toxic effect of venom of brown recluse spider, assault
81475 T63333A 1 Toxic effect of venom of brown recluse spider, assault, init Toxic effect of venom of brown recluse spider, assault, initial encounter
81476 T63333D 1 Toxic effect of venom of brown recluse spider, assault, subs Toxic effect of venom of brown recluse spider, assault, subsequent encounter
81477 T63333S 1 Toxic effect of venom of brown recluse spider, asslt, sqla   Toxic effect of venom of brown recluse spider, assault, sequela
81478 T63334  0 Toxic effect of venom of brown recluse spider, undetermined  Toxic effect of venom of brown recluse spider, undetermined
81479 T63334A 1 Toxic effect of venom of brown recluse spider, undet, init   Toxic effect of venom of brown recluse spider, undetermined, initial encounter
81480 T63334D 1 Toxic effect of venom of brown recluse spider, undet, subs   Toxic effect of venom of brown recluse spider, undetermined, subsequent encounter
81481 T63334S 1 Toxic effect of venom of brown recluse spider, undet, sqla   Toxic effect of venom of brown recluse spider, undetermined, sequela
81482 T6339   0 Toxic effect of venom of other spider                        Toxic effect of venom of other spider
81483 T63391  0 Toxic effect of venom of spider, accidental (unintentional)  Toxic effect of venom of other spider, accidental (unintentional)
81484 T63391A 1 Toxic effect of venom of spider, accidental, init            Toxic effect of venom of other spider, accidental (unintentional), initial encounter
81485 T63391D 1 Toxic effect of venom of spider, accidental, subs            Toxic effect of venom of other spider, accidental (unintentional), subsequent encounter
81486 T63391S 1 Toxic effect of venom of spider, accidental, sequela         Toxic effect of venom of other spider, accidental (unintentional), sequela
81487 T63392  0 Toxic effect of venom of other spider, intentional self-harm Toxic effect of venom of other spider, intentional self-harm
81488 T63392A 1 Toxic effect of venom of spider, intentional self-harm, init Toxic effect of venom of other spider, intentional self-harm, initial encounter
